name
dm_os_memory_cache_clock_hands
dm_repl_schemas
dm_db_mirroring_connections
dm_resource_governor_external_resource_pools
dm_db_xtp_checkpoint_files
dm_db_partition_stats
trace_event_bindings
dm_os_sys_memory
trace_events
dm_io_pending_io_requests
dm_xtp_system_memory_consumers
dm_hadr_cluster_networks
dm_os_nodes
dm_tcp_listener_states
COLUMN_DOMAIN_USAGE
dm_os_memory_cache_entries
dm_os_virtual_address_dump
VIEW_TABLE_USAGE
dm_cryptographic_provider_properties
PARAMETERS
dm_tran_transactions_snapshot
dm_os_memory_cache_hash_tables
availability_databases_cluster
dm_cdc_errors
dm_resource_governor_configuration
dm_exec_external_operations
dm_exec_query_stats
dm_exec_compute_nodes
dm_fts_semantic_similarity_population
trace_columns
REFERENTIAL_CONSTRAINTS
fulltext_system_stopwords
dm_clr_tasks
dm_db_xtp_hash_index_stats
dm_os_worker_local_storage
dm_db_persisted_sku_features
dm_db_index_usage_stats
SEQUENCES
dm_os_buffer_descriptors
dm_tran_active_snapshot_database_transactions
dm_server_services
dm_tran_active_transactions
dm_tran_global_transactions_enlistments
dm_db_file_space_usage
dm_broker_activated_tasks
availability_group_listeners
dm_broker_queue_monitors
dm_exec_distributed_sql_requests
dm_os_memory_cache_counters
CHECK_CONSTRAINTS
dm_tran_session_transactions
trace_categories
dm_clr_appdomains
dm_db_xtp_gc_cycle_stats
dm_exec_trigger_stats
dm_os_memory_pools
fulltext_languages
dm_os_latch_stats
dm_io_backup_tapes
dm_resource_governor_workload_groups
dm_hadr_database_replica_states
dm_fts_memory_pools
dm_resource_governor_resource_pool_affinity
dm_os_sys_info
dm_tran_locks
dm_exec_procedure_stats
dm_exec_dms_services
dm_hadr_database_replica_cluster_states
dm_exec_distributed_request_steps
dm_exec_query_transformation_stats
dm_exec_query_resource_semaphores
dm_repl_traninfo
dm_exec_compute_node_errors
dm_db_missing_index_group_stats
dm_exec_dms_workers
dm_hadr_automatic_seeding
dm_fts_population_ranges
trace_subclass_values
dm_column_store_object_pool
dm_os_performance_counters
TABLES
dm_os_workers
CONSTRAINT_TABLE_USAGE
dm_xe_session_event_actions
COLUMN_PRIVILEGES
dm_db_script_level
dm_server_audit_status
dm_db_rda_schema_update_status
dm_io_cluster_shared_drives
availability_group_listener_ip_addresses
dm_os_tasks
fulltext_document_types
dm_db_fts_index_physical_stats
login_token
dm_xe_packages
dm_logpool_stats
fulltext_semantic_languages
spatial_reference_systems
dm_os_memory_nodes
dm_tran_version_store
dm_os_windows_info
dm_os_cluster_nodes
dm_xtp_gc_queue_stats
dm_os_process_memory
dm_tran_global_transactions
dm_xe_objects
dm_xe_object_columns
dm_db_xtp_transactions
dm_clr_loaded_assemblies
database_scoped_configurations
time_zone_info
database_scoped_credentials
masked_columns
internal_partitions
database_credentials
remote_data_archive_tables
remote_data_archive_databases
external_file_formats
external_data_sources
column_encryption_key_values
column_encryption_keys
column_master_keys
periods
memory_optimized_tables_internal_attributes
external_tables
security_predicates
security_policies
column_store_row_groups
selective_xml_index_namespaces
selective_xml_index_paths
query_store_runtime_stats_interval
query_store_runtime_stats
query_store_query_text
query_store_query
query_store_plan
query_context_settings
hash_indexes
column_store_dictionaries
column_store_segments
filetable_system_defined_objects
filetables
sequences
registered_search_properties
registered_search_property_lists
fulltext_stopwords
fulltext_stoplists
fulltext_index_fragments
database_audit_specification_details
database_audit_specifications
conversation_priorities
change_tracking_tables
spatial_index_tessellations
spatial_indexes
function_order_columns
sql_expression_dependencies
table_types
system_sql_modules
system_internals_allocation_units
system_internals_partition_columns
system_internals_partitions
plan_guides
module_assembly_usages
type_assembly_usages
fulltext_index_catalog_usages
service_queue_usages
parameter_type_usages
column_type_usages
message_type_xml_schema_collection_usages
parameter_xml_schema_collection_usages
column_xml_schema_collection_usages
asymmetric_keys
internal_tables
certificates
crypt_properties
key_encryptions
symmetric_keys
xml_schema_collections
transmission_queue
routes
remote_service_bindings
xml_schema_component_placements
xml_schema_wildcard_namespaces
xml_schema_wildcards
xml_schema_attributes
xml_schema_model_groups
xml_schema_elements
xml_schema_facets
xml_schema_types
xml_schema_components
xml_schema_namespaces
extended_properties
database_files
conversation_endpoints
conversation_groups
service_contract_usages
services
service_contract_message_usages
service_contracts
service_message_types
fulltext_catalogs
destination_data_spaces
partition_schemes
filegroups
data_spaces
partition_range_values
partition_parameters
partition_functions
assembly_references
assembly_files
assemblies
database_permissions
database_role_members
database_principals
schemas
assembly_types
types
sql_dependencies
service_queues
synonyms
numbered_procedure_parameters
numbered_procedures
assembly_modules
sql_modules
trigger_events
events
event_notifications
triggers
procedures
foreign_key_columns
foreign_keys
default_constraints
check_constraints
key_constraints
fulltext_index_columns
fulltext_indexes
stats_columns
stats
index_columns
allocation_units
partitions
xml_indexes
indexes
identity_columns
computed_columns
system_parameters
parameters
system_columns
columns
system_views
system_objects
extended_procedures
views
tables
objects
resource_governor_external_resource_pool_affinity
resource_governor_external_resource_pools
resource_governor_resource_pool_affinity
database_filestream_options
fulltext_semantic_language_statistics_database
server_audit_specification_details
server_audit_specifications
server_file_audits
server_audits
change_tracking_databases
server_principal_credentials
cryptographic_providers
resource_governor_resource_pools
resource_governor_workload_groups
resource_governor_configuration
server_event_sessions
server_event_session_targets
server_event_session_fields
server_event_session_events
server_event_session_actions
master_key_passwords
database_recovery_status
database_mirroring
credentials
server_assembly_modules
server_sql_modules
server_trigger_events
server_triggers
database_mirroring_endpoints
server_events
server_event_notifications
endpoint_webmethods
service_broker_endpoints
soap_endpoints
via_endpoints
tcp_endpoints
http_endpoints
endpoints
messages
configurations
sql_logins
linked_logins
remote_logins
servers
server_permissions
server_role_members
server_principals
master_files
backup_devices
database_mirroring_witnesses
databases
sysservers
sysremotelogins
sysprocesses
sysperfinfo
sysopentapes
sysoledbusers
sysmessages
syslogins
syslockinfo
sysdevices
sysdatabases
syscursortables
syscursors
syscursorrefs
syscursorcolumns
syscurconfigs
sysconfigures
syscharsets
syslanguages
syscacheobjects
sysaltfiles
sysfiles
sysfilegroups
sysmembers
sysusers
systypes
sysreferences
sysprotects
syspermissions
sysindexkeys
sysindexes
sysfulltextcatalogs
sysconstraints
sysforeignkeys
sysdepends
syscomments
all_sql_modules
syscolumns
sysobjects
all_parameters
all_columns
all_views
all_objects
